Code,Name,Latest_Date,Latest_Close,Daily_Change_Pct,Matched_Conditions,MA20,MA60,Volume_Ratio
600732,爱旭股份,2026-03-19,14.68,1.17%,"趋势: 多头排列 (5>20>60) | 形态: 两连阴 (-0.60%, -1.89%)",14.79,14.09,1.03X
002037,保利联合,2026-03-20,8.06,-2.77%,"形态: 两连阴 (-0.58%, -3.15%)",8.84,9.33,1.04X
601611,中国核建,2026-03-20,14.75,-4.72%,"形态: 10日内有涨停 | 形态: 两连阴 (-1.83%, -4.03%)",16.50,15.77,0.59X
600843,上工申贝,2026-03-20,9.69,-4.72%,"形态: 两连阴 (-1.68%, -3.33%)",10.94,11.40,1.43X
002488,金固股份,2026-03-20,11.33,-2.33%,"形态: 两连阴 (-0.59%, -1.44%)",12.42,11.50,0.98X
600288,大恒科技,2026-03-20,14.58,-1.55%,量能: 放量 (1.52X),15.38,15.46,1.52X
600110,诺德股份,2026-03-20,7.78,1.43%,趋势: 多头排列 (5>20>60),7.95,7.37,1.12X
603218,日月股份,2026-03-19,15.13,1.82%,"趋势: 多头排列 (5>20>60) | 形态: 两连阴 (-4.55%, -1.59%) | 趋势: 高于MA20",14.57,13.87,0.80X
001299,美能能源,2026-03-19,13.93,2.50%,量能: 放量 (1.55X) | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),13.85,13.17,1.55X
600854,春兰股份,2026-03-19,5.21,-2.80%,趋势: 多头排列 (5>20>60),5.33,5.21,0.96X
603687,大胜达,2026-03-20,13.39,10.02%,趋势: 多头排列 (5>20>60) | 形态: 10日内有涨停 | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),10.85,10.67,0.30X
605050,福然德,2026-03-20,14.43,9.98%,量能: 放量 (3.35X) | 形态: 10日内有涨停 | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),13.13,13.29,3.35X
601898,中煤能源,2026-03-20,18.56,0.11%,趋势: 多头排列 (5>20>60) | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),17.11,14.58,0.87X
601061,中信金属,2026-03-20,12.13,-2.02%,"形态: 两连阴 (-0.46%, -3.81%)",14.17,14.60,0.93X
600057,厦门象屿,2026-03-20,7.91,-0.63%,"形态: 两连阴 (-5.48%, -1.73%)",8.30,8.36,0.80X
000048,京基智农,2026-03-20,20.41,-4.63%,趋势: 多头排列 (5>20>60) | 形态: 10日内有涨停 | 趋势: 高于MA20,18.99,17.19,1.03X
