Code,Name,Latest_Date,Latest_Close,Daily_Change_Pct,Matched_Conditions,MA20,MA60,Volume_Ratio
605055,迎丰股份,2026-03-09,10.03,0.91%,趋势: 多头排列 (5>20>60) | 趋势: 高于MA20,9.84,9.59,1.29X
600732,爱旭股份,2026-03-09,15.29,1.26%,趋势: 多头排列 (5>20>60) | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),14.49,13.83,1.05X
601611,中国核建,2026-03-09,17.23,4.05%,趋势: 多头排列 (5>20>60) | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),15.91,15.07,1.06X
002706,良信股份,2026-03-09,11.73,-0.26%,趋势: 多头排列 (5>20>60) | 趋势: 高于MA20,11.11,10.80,1.05X
600110,诺德股份,2026-03-09,7.43,-3.88%,"趋势: 多头排列 (5>20>60) | 形态: 10日内有涨停 | 形态: 两连阴 (-0.51%, -1.40%) | 趋势: 高于MA20",7.37,7.24,0.98X
603218,日月股份,2026-03-09,14.41,-0.21%,趋势: 多头排列 (5>20>60) | 趋势: 高于MA20,13.91,13.55,1.04X
001299,美能能源,2026-03-09,13.67,-0.51%,"趋势: 多头排列 (5>20>60) | 形态: 10日内有涨停 | 形态: 两连阴 (-2.23%, -2.14%) | 趋势: 高于MA20",13.65,12.86,0.93X
603012,创力集团,2026-03-09,8.25,-0.48%,趋势: 高于MA20,8.12,7.05,0.89X
603687,大胜达,2026-03-09,10.15,-4.43%,量能: 放量 (1.60X),11.10,10.39,1.60X
601898,中煤能源,2026-03-09,18.2,5.02%,趋势: 多头排列 (5>20>60) | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),15.20,13.84,1.21X
601061,中信金属,2026-03-09,14.01,-3.11%,"形态: 两连阴 (-1.48%, -1.57%)",14.66,14.74,1.05X
000048,京基智农,2026-03-09,18.7,1.85%,趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),17.92,16.12,1.45X
603272,联翔股份,2026-03-09,23.26,3.10%,趋势: 高于MA20,23.18,21.13,1.09X
000407,胜利股份,2026-03-09,5.31,0.00%,"趋势: 多头排列 (5>20>60) | 形态: 10日内有涨停 | 形态: 两连阴 (-3.91%, -1.85%) | 趋势: 高于MA20",5.20,5.06,1.02X
002782,可立克,2026-03-09,24.88,-2.24%,趋势: 多头排列 (5>20>60) | 趋势: 高于MA20,22.94,20.65,0.95X
603823,百合花,2026-03-09,17.59,-3.67%,趋势: 高于MA20,17.41,16.97,1.29X
001338,永顺泰,2026-03-09,12.88,-1.30%,趋势: 多头排列 (5>20>60) | 趋势: 高于MA20,12.68,12.47,1.04X
603861,白云电器,2026-03-09,20.45,-0.24%,"趋势: 多头排列 (5>20>60) | 形态: 10日内有涨停 | 形态: 两连阴 (-0.71%, -2.80%) | 趋势: 高于MA20",18.42,14.90,0.85X
603300,海南华铁,2026-03-09,7.35,0.96%,趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),7.24,7.41,1.11X
002476,宝莫股份,2026-03-09,6.52,-1.51%,趋势: 高于MA20,6.52,6.61,0.72X
002648,卫星化学,2026-03-09,27.7,2.94%,趋势: 多头排列 (5>20>60) | 量能: 放量 (1.86X) | 形态: 10日内有涨停 | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),23.47,20.14,1.86X
002268,电科网安,2026-03-09,20.1,4.36%,趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),19.68,19.69,1.23X
600338,西藏珠峰,2026-03-09,17.83,0.34%,"形态: 两连阴 (-0.94%, -1.28%)",18.16,16.95,0.99X
