Code,Name,Latest_Date,Latest_Close,Daily_Change_Pct,Matched_Conditions,MA20,MA60,Volume_Ratio
605055,迎丰股份,2026-03-06,9.94,1.64%,趋势: 多头排列 (5>20>60) | 趋势: 高于MA20,9.79,9.57,0.57X
600732,爱旭股份,2026-03-06,15.1,-0.98%,趋势: 多头排列 (5>20>60) | 趋势: 高于MA20,14.40,13.79,0.74X
601611,中国核建,2026-03-06,16.56,-1.37%,趋势: 多头排列 (5>20>60) | 趋势: 高于MA20,15.82,14.97,1.04X
002706,良信股份,2026-03-06,11.76,2.08%,趋势: 多头排列 (5>20>60) | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),11.04,10.77,1.15X
002488,金固股份,2026-03-06,13.13,6.49%,趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),12.79,10.87,1.29X
600288,大恒科技,2026-03-06,15.78,3.41%,趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),15.50,15.42,0.99X
600110,诺德股份,2026-03-06,7.73,-1.40%,"趋势: 多头排列 (5>20>60) | 形态: 10日内有涨停 | 形态: 两连阴 (-1.25%, -0.51%) | 趋势: 高于MA20",7.34,7.25,0.67X
603218,日月股份,2026-03-06,14.44,1.62%,趋势: 多头排列 (5>20>60) | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),13.89,13.53,1.29X
001299,美能能源,2026-03-06,13.74,-2.14%,"趋势: 多头排列 (5>20>60) | 形态: 10日内有涨停 | 形态: 两连阴 (-7.18%, -2.23%) | 趋势: 高于MA20",13.62,12.83,0.68X
600854,春兰股份,2026-03-06,5.37,4.07%,趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),5.33,5.18,1.04X
603012,创力集团,2026-03-06,8.29,2.60%,趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),8.11,7.01,0.81X
603903,中持股份,2026-03-06,12.49,3.48%,趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),12.41,13.53,0.94X
601898,中煤能源,2026-03-06,17.33,-1.14%,趋势: 多头排列 (5>20>60) | 趋势: 高于MA20,14.98,13.77,0.57X
601061,中信金属,2026-03-06,14.46,-1.57%,"形态: 两连阴 (-1.13%, -1.48%)",14.70,14.74,0.63X
600057,厦门象屿,2026-03-06,8.35,1.46%,"形态: 两连阴 (-3.27%, -0.72%) | 趋势: 高于MA20",8.25,8.43,0.60X
000048,京基智农,2026-03-06,18.36,3.79%,趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),17.90,16.03,0.97X
000407,胜利股份,2026-03-06,5.31,-1.85%,"趋势: 多头排列 (5>20>60) | 形态: 10日内有涨停 | 形态: 两连阴 (-3.92%, -3.91%) | 趋势: 高于MA20",5.20,5.06,0.73X
002258,利尔化学,2026-03-06,16.31,4.95%,"形态: 两连阴 (-1.08%, -0.58%) | 动量: 突破转强 (阳线上穿5/10)",16.34,14.95,1.17X
601777,千里科技,2026-03-06,10.48,0.58%,形态: 10日内有涨停,10.71,10.86,0.50X
002782,可立克,2026-03-06,25.45,4.95%,趋势: 多头排列 (5>20>60) | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),22.89,20.53,1.40X
