Code,Name,Latest_Date,Latest_Close,Daily_Change_Pct,Matched_Conditions,MA20,MA60,Volume_Ratio
605055,迎丰股份,2026-03-23,7.99,-7.20%,"量能: 放量 (1.82X) | 形态: 两连阴 (-2.19%, -3.69%)",9.63,9.60,1.82X
600560,金自天正,2026-03-23,13.88,-6.91%,"量能: 放量 (1.86X) | 形态: 两连阴 (-2.73%, -2.80%)",16.04,16.52,1.86X
000955,欣龙控股,2026-03-23,4.63,-5.12%,"形态: 两连阴 (-3.04%, -4.31%)",5.38,5.74,1.26X
600732,爱旭股份,2026-03-23,14.55,-1.76%,量能: 放量 (2.16X),14.80,14.15,2.16X
002037,保利联合,2026-03-23,7.59,-5.83%,"形态: 两连阴 (-3.15%, -2.77%)",8.77,9.30,1.22X
601611,中国核建,2026-03-23,14.42,-2.24%,"形态: 10日内有涨停 | 形态: 两连阴 (-4.03%, -4.72%)",16.47,15.80,0.79X
002706,良信股份,2026-03-23,10.89,-0.64%,"形态: 两连阴 (-3.79%, -1.88%)",11.65,11.14,1.33X
600843,上工申贝,2026-03-23,9.15,-5.57%,"形态: 两连阴 (-3.33%, -4.72%)",10.83,11.37,1.17X
002488,金固股份,2026-03-23,11.13,-1.77%,"形态: 两连阴 (-1.44%, -2.33%)",12.34,11.55,1.29X
600288,大恒科技,2026-03-23,13.75,-5.69%,"量能: 放量 (1.62X) | 形态: 两连阴 (-2.12%, -1.55%)",15.27,15.44,1.62X
603218,日月股份,2026-03-23,14.39,-3.42%,趋势: 多头排列 (5>20>60),14.67,13.94,0.79X
002164,宁波东力,2026-03-23,11.45,-4.74%,"量能: 放量 (1.55X) | 形态: 两连阴 (-2.73%, -3.53%)",13.07,14.30,1.55X
600854,春兰股份,2026-03-23,4.67,-7.71%,"量能: 放量 (1.67X) | 形态: 两连阴 (-2.80%, -2.88%)",5.28,5.20,1.67X
603012,创力集团,2026-03-23,7.16,-9.94%,"量能: 放量 (1.77X) | 形态: 两连阴 (-2.67%, -0.75%)",8.14,7.46,1.77X
603903,中持股份,2026-03-23,10.69,-5.31%,"量能: 放量 (1.65X) | 形态: 两连阴 (-2.54%, -1.91%)",12.12,12.85,1.65X
603687,大胜达,2026-03-23,14.73,10.01%,趋势: 多头排列 (5>20>60) | 量能: 放量 (3.64X) | 形态: 10日内有涨停 | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),11.00,10.76,3.64X
