代码,名称,最新日期,现价,今日量比,RSI6,K值,距60日线空间,今日涨跌
600819,耀皮玻璃,2026-07-10,5.38,0.8,16.1,12.9,23.1%,0.9%
603272,联翔股份,2026-07-10,22.08,0.8,22.4,29.6,38.7%,-0.1%
