代码,名称,最新日期,现价,今日量比,RSI6,K值,距60日线空间,今日涨跌
600776,东方通信,2026-07-03,12.98,0.63,21.5,11.1,21.9%,2.0%
600131,国网信通,2026-07-03,14.56,0.72,17.0,19.4,16.4%,1.8%
002416,爱施德,2026-07-03,9.09,0.73,21.4,17.2,30.2%,1.7%
600192,长城电工,2026-07-03,6.61,0.73,24.0,17.8,18.9%,1.4%
600478,科力远,2026-07-03,5.07,0.73,26.8,20.3,28.5%,1.0%
600021,上海电力,2026-07-03,14.95,0.77,24.9,16.8,19.0%,1.6%
000928,中钢国际,2026-07-03,5.04,0.77,18.9,14.5,23.1%,0.8%
002846,英联股份,2026-07-03,10.77,0.79,27.1,15.2,25.6%,1.3%
002340,格林美,2026-07-03,6.69,0.81,24.4,20.7,19.1%,1.5%
