Code,Name,Latest_Date,Latest_Close,Daily_Change_Pct,Matched_Conditions,MA20,MA60,Volume_Ratio
002858,力盛体育,2026-04-30,17.1,2.83%,量能: 放量 (1.60X) | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),15.68,15.75,1.60X
002519,银河电子,2026-04-30,8.13,3.17%,趋势: 高于MA20,8.11,8.54,1.09X
600232,金鹰股份,2026-04-30,8.58,0.35%,趋势: 多头排列 (5>20>60) | 趋势: 高于MA20,8.49,8.42,1.15X
000036,华联控股,2026-04-30,5.59,2.76%,趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),5.05,5.24,1.43X
002811,郑中设计,2026-04-30,13.88,1.98%,趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),13.51,14.32,1.11X
603518,锦泓集团,2026-04-30,9.95,2.26%,趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),9.08,9.29,1.11X
002345,潮宏基,2026-04-30,10.57,-6.04%,量能: 放量 (2.22X),10.76,11.30,2.22X
603278,大业股份,2026-04-30,11.2,-3.78%,形态: 10日内有涨停,11.52,11.73,0.95X
600601,方正科技,2026-04-30,11.67,-1.19%,趋势: 多头排列 (5>20>60) | 形态: 10日内有涨停 | 趋势: 高于MA20,10.89,10.77,0.72X
002301,齐心集团,2026-04-30,6.9,0.73%,形态: 10日内有涨停,6.91,7.25,0.63X
002806,华锋股份,2026-04-30,14.08,-0.42%,趋势: 高于MA20,14.03,14.54,1.14X
603178,圣龙股份,2026-04-30,19.46,10.01%,趋势: 多头排列 (5>20>60) | 形态: 10日内有涨停 | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),17.11,16.81,0.85X
000886,海南高速,2026-04-30,5.53,2.79%,"形态: 两连阴 (-1.24%, -3.58%)",5.65,6.04,1.15X
600333,长春燃气,2026-04-30,5.77,-1.37%,趋势: 高于MA20,5.40,5.63,0.67X
600857,宁波中百,2026-04-30,12.71,2.75%,趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),12.03,12.61,1.40X
