Code,Name,Latest_Date,Latest_Close,Daily_Change_Pct,Matched_Conditions,MA20,MA60,Volume_Ratio
003042,中农联合,2026-05-22,16.09,3.01%,"形态: 两连阴 (-1.50%, -4.76%)",16.74,17.44,1.04X
002237,恒邦股份,2026-05-22,14.35,3.24%,"形态: 两连阴 (-1.71%, -3.20%)",16.20,16.23,0.84X
603022,新通联,2026-05-22,11.21,2.09%,趋势: 多头排列 (5>20>60),11.21,10.92,1.08X
000862,银星能源,2026-05-22,6.5,-0.31%,"形态: 两连阴 (-7.82%, -2.98%)",6.87,7.06,0.70X
000407,胜利股份,2026-05-22,4.74,-2.27%,趋势: 高于MA20,4.69,4.87,0.83X
002669,康达新材,2026-05-22,14.69,4.93%,趋势: 多头排列 (5>20>60) | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),14.00,13.69,1.28X
002345,潮宏基,2026-05-22,9.23,0.22%,"形态: 两连阴 (-0.81%, -6.12%)",10.26,10.57,0.77X
000948,南天信息,2026-05-22,14.1,0.50%,"形态: 两连阴 (-3.60%, -2.97%)",14.85,15.50,0.88X
600802,福建水泥,2026-05-22,5.4,1.89%,"形态: 两连阴 (-1.79%, -3.28%)",5.61,5.88,0.93X
600643,爱建集团,2026-05-22,4.56,-1.72%,"形态: 两连阴 (-2.10%, -0.43%)",4.81,4.92,1.18X
600063,皖维高新,2026-05-22,6.38,7.41%,"量能: 放量 (1.54X) | 形态: 两连阴 (-1.29%, -2.78%)",6.67,6.93,1.54X
603356,华菱精工,2026-05-22,20.05,7.68%,"趋势: 多头排列 (5>20>60) | 量能: 放量 (1.51X) | 形态: 两连阴 (-1.49%, -2.62%) | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10)",18.96,18.30,1.51X
600051,宁波联合,2026-05-22,7.16,0.85%,"形态: 两连阴 (-2.41%, -2.61%)",7.56,7.71,1.03X
002277,友阿股份,2026-05-22,6.81,2.41%,形态: 10日内有涨停 | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),6.21,6.34,0.98X
600191,华资实业,2026-05-22,11.73,10.04%,"量能: 放量 (1.83X) | 形态: 10日内有涨停 | 形态: 两连阴 (-0.36%, -2.38%) | 动量: 突破转强 (阳线上穿5/10)",12.12,12.33,1.83X
000953,河化股份,2026-05-22,6.98,3.41%,"形态: 两连阴 (-1.71%, -2.32%) | 趋势: 高于MA20",6.90,7.01,1.11X
600028,中国石化,2026-05-22,4.96,-1.39%,"形态: 两连阴 (-0.58%, -1.37%)",5.24,5.89,1.24X
600510,黑牡丹,2026-05-22,8.98,-0.44%,形态: 10日内有涨停,10.33,9.37,0.74X
002131,利欧股份,2026-05-22,6.65,0.30%,"形态: 两连阴 (-6.35%, -4.33%)",6.94,7.70,0.53X
000058,深 赛 格,2026-05-22,7.58,0.66%,"形态: 两连阴 (-3.00%, -2.84%)",8.06,8.23,0.90X
000950,重药控股,2026-05-22,6.18,0.98%,趋势: 多头排列 (5>20>60) | 形态: 10日内有涨停,6.21,6.00,0.69X
002806,华锋股份,2026-05-22,16.79,10.03%,趋势: 多头排列 (5>20>60) | 量能: 放量 (2.05X) | 形态: 10日内有涨停 | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),14.77,14.64,2.05X
002596,海南瑞泽,2026-05-22,3.84,2.13%,趋势: 高于MA20,3.75,3.84,0.69X
002097,山河智能,2026-05-22,9.12,-0.11%,"形态: 两连阴 (-2.83%, -1.62%)",9.83,10.29,0.86X
603889,新澳股份,2026-05-22,7.78,1.70%,"形态: 两连阴 (-0.38%, -2.80%)",8.44,8.42,1.19X
600233,圆通速递,2026-05-22,18.71,-0.21%,"形态: 两连阴 (-0.62%, -3.05%)",20.83,20.19,0.77X
600515,海南机场,2026-05-22,3.22,-0.31%,"形态: 两连阴 (-0.91%, -1.22%)",3.42,3.68,1.02X
002582,好想你,2026-05-22,10.93,0.18%,"形态: 两连阴 (-6.56%, -3.02%)",12.25,11.70,0.56X
601118,海南橡胶,2026-05-22,6.2,-3.28%,"形态: 两连阴 (-5.04%, -5.46%)",7.10,7.09,1.06X
603738,泰晶科技,2026-05-22,50.24,6.60%,"趋势: 多头排列 (5>20>60) | 形态: 10日内有涨停 | 形态: 两连阴 (-3.14%, -7.32%) | 趋势: 高于MA20",45.87,31.80,0.94X
000505,京粮控股,2026-05-22,6.23,1.14%,"形态: 两连阴 (-1.68%, -4.35%)",6.58,6.84,0.70X
002879,长缆科技,2026-05-22,17.06,2.28%,"形态: 两连阴 (-2.34%, -4.79%)",18.72,20.69,0.89X
002763,汇洁股份,2026-05-22,8.25,-0.12%,"形态: 两连阴 (-1.25%, -4.62%)",8.87,8.20,0.63X
600198,大唐电信,2026-05-22,8.78,1.62%,"趋势: 多头排列 (5>20>60) | 形态: 10日内有涨停 | 形态: 两连阴 (-2.77%, -5.16%)",8.89,8.75,0.74X
603221,爱丽家居,2026-05-22,12.46,-0.88%,趋势: 多头排列 (5>20>60) | 趋势: 高于MA20,12.18,11.96,0.79X
000739,普洛药业,2026-05-22,16.91,-0.41%,形态: 10日内有涨停,17.80,17.75,0.63X
600596,新安股份,2026-05-22,13.26,10.04%,量能: 放量 (1.89X) | 形态: 10日内有涨停 | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),12.34,12.20,1.89X
600638,新黄浦,2026-05-22,5.8,1.40%,"形态: 两连阴 (-1.46%, -5.61%)",6.20,6.26,0.77X
002347,泰尔股份,2026-05-22,8.18,1.49%,"形态: 两连阴 (-4.69%, -0.86%)",8.20,8.53,0.76X
600158,中体产业,2026-05-22,11.67,2.28%,"形态: 两连阴 (-0.59%, -3.71%)",12.22,11.35,0.90X
603515,欧普照明,2026-05-22,20.05,2.56%,动量: 突破转强 (阳线上穿5/10),20.22,19.49,1.14X
603628,清源股份,2026-05-22,11.64,1.57%,"形态: 两连阴 (-0.91%, -4.82%)",12.52,13.83,0.91X
002811,郑中设计,2026-05-22,13.35,6.80%,"量能: 放量 (1.65X) | 形态: 两连阴 (-2.49%, -3.40%) | 动量: 突破转强 (阳线上穿5/10)",13.41,14.02,1.65X
603518,锦泓集团,2026-05-22,9.2,0.66%,"形态: 两连阴 (-1.68%, -2.35%)",9.48,9.21,0.98X
605555,德昌股份,2026-05-22,16.55,0.18%,趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),16.06,16.18,1.04X
002651,利君股份,2026-05-22,8.75,-1.35%,"形态: 两连阴 (-1.97%, -1.22%)",9.43,9.71,1.07X
002099,海翔药业,2026-05-22,5.53,-0.54%,"形态: 两连阴 (-1.73%, -2.28%)",6.25,6.95,0.79X
600586,金晶科技,2026-05-22,5.46,0.00%,"形态: 两连阴 (-2.30%, -1.09%)",5.82,5.91,1.23X
600817,宇通重工,2026-05-22,10.25,1.18%,"形态: 两连阴 (-1.69%, -3.06%)",11.47,11.71,0.69X
600353,旭光电子,2026-05-22,23.53,8.48%,趋势: 多头排列 (5>20>60) | 形态: 10日内有涨停 | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),19.42,17.12,0.93X
002164,宁波东力,2026-05-22,14.56,-2.61%,趋势: 多头排列 (5>20>60) | 趋势: 高于MA20,13.52,13.02,0.71X
603332,苏州龙杰,2026-05-22,13.6,3.26%,"形态: 两连阴 (-0.78%, -5.86%)",14.25,13.63,0.93X
002423,中粮资本,2026-05-22,9.28,-0.54%,"形态: 两连阴 (-1.46%, -1.37%)",9.95,10.47,0.85X
603098,森特股份,2026-05-22,12.65,0.16%,"形态: 两连阴 (-1.27%, -4.17%)",13.97,15.20,1.10X
002666,德联集团,2026-05-22,4.89,2.73%,"形态: 两连阴 (-1.59%, -3.84%)",5.08,5.43,1.03X
002276,万马股份,2026-05-22,13.01,1.01%,"形态: 两连阴 (-3.24%, -1.83%)",13.51,14.61,1.17X
601598,中国外运,2026-05-22,6.25,1.46%,趋势: 多头排列 (5>20>60) | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),6.09,6.03,0.91X
000506,招金黄金,2026-05-22,14.2,1.79%,"形态: 两连阴 (-0.99%, -0.85%)",15.65,17.37,1.07X
000633,合金投资,2026-05-22,6.18,3.00%,"形态: 两连阴 (-2.05%, -3.54%)",6.53,6.89,0.99X
002537,海联金汇,2026-05-22,6.78,-0.15%,"形态: 两连阴 (-1.13%, -2.86%)",7.29,7.99,0.80X
