Code,Name,LatestDate,Close,MA_Used,MA_Value,MaxClose,Fall_%,AdjustmentDays
601126,四方股份,2025-12-04,27.47,MA30,28.15,32.55,15.61%,20
002950,奥美医疗,2025-12-04,11.44,MA30,11.550666666666666,13.48,15.13%,16
000949,新乡化纤,2025-12-04,4.64,MA30,4.767333333333334,5.51,15.79%,14
002696,百洋股份,2025-12-04,6.92,MA30,7.049666666666666,7.91,12.52%,11
