Code,Name,LatestDate,Close,MA_Used,MA_Value,MaxClose,Fall_%,AdjustmentDays
601179,中国西电,2025-12-02,8.23,MA30,8.590333333333332,10.63,22.58%,16
002950,奥美医疗,2025-12-04,11.44,MA30,11.550666666666666,13.48,15.13%,16
601600,中国铝业,2025-12-02,10.58,MA30,10.437000000000001,12.17,13.06%,13
000949,新乡化纤,2025-12-04,4.64,MA30,4.767333333333334,5.51,15.79%,14
002696,百洋股份,2025-12-04,6.92,MA30,7.049666666666666,7.91,12.52%,11
