Code,Name,Latest_Close,Latest_Date,RSI,MACD_DIFF,MACD_DEA,Operation_Suggestion
603165,荣晟环保,16.72,2026-04-17,60.69261001659009,0.4184003356951038,0.32045548805076396,稳健启动型 (回踩潜伏)
