排名,股票代码,股票名称,最新价格,最大回撤,当日跌幅,RSI(14),KDJ(J),行动提示,退出提示,MA50/MA250,MA50/MA250趋势
14,002939,长城证券,9.72,0.0873,-0.0132,26.94,17.12,💥【顶级共振】RSI共振(26.9/17.6) | 🎯【震荡-高吸】触及BOLL下轨,持有,1.077,平稳
15,601882,海天精工,19.37,0.0855,-0.0197,24.59,-6.99,💥【顶级共振】RSI共振(24.6/7.5) | 🎯【震荡-高吸】触及BOLL下轨,持有,0.976,平稳
16,000958,电投产融,6.44,0.0852,-0.0123,28.49,0.68,💥【顶级共振】RSI共振(28.5/12.5) | 🎯【震荡-高吸】触及BOLL下轨,持有,1.017,平稳
17,600006,东风股份,6.82,0.0846,-0.0159,20.79,0.26,💥【顶级共振】RSI共振(20.8/11.0) | 🎯【震荡-高吸】触及BOLL下轨,持有,0.977,平稳
18,002892,科力尔,12.5,0.0842,-0.0079,25.26,-1.92,💥【顶级共振】RSI共振(25.3/14.3) | 🎯【震荡-高吸】触及BOLL下轨,持有,0.932,平稳
19,002635,安洁科技,13.6,0.0842,-0.023,28.46,-14.03,💥【顶级共振】RSI共振(28.5/13.4) | 🎯【震荡-高吸】触及BOLL下轨,持有,0.982,平稳
20,600405,动力源,5.26,0.0839,0.0038,27.17,-8.25,💥【顶级共振】RSI共振(27.2/14.5) | 🎯【震荡-高吸】触及BOLL下轨,持有,0.962,平稳
21,603982,泉峰汽车,8.31,0.0828,-0.0177,26.66,-17.49,💥【顶级共振】RSI共振(26.7/9.9) | 🎯【震荡-高吸】触及BOLL下轨,持有,0.961,平稳
22,601156,东航物流,17.8,0.0825,-0.0435,27.62,-8.43,💥【顶级共振】RSI共振(27.6/11.0) | 🎯【震荡-高吸】触及BOLL下轨,持有,1.192,平稳
23,002511,中顺洁柔,7.92,0.0812,-0.0282,24.34,-1.97,💥【顶级共振】RSI共振(24.3/12.2) | 🎯【震荡-高吸】触及BOLL下轨,持有,1.096,平稳
24,002351,漫步者,12.13,0.0804,-0.0154,26.21,2.81,💥【顶级共振】RSI共振(26.2/7.8) | 🎯【震荡-高吸】触及BOLL下轨,持有,0.926,平稳
25,603390,通达电气,12.67,0.0799,-0.0094,28.89,-8.0,💥【顶级共振】RSI共振(28.9/16.9) | 🎯【震荡-高吸】触及BOLL下轨,持有,1.043,平稳
26,600375,汉马科技,5.93,0.0792,-0.0263,28.19,-9.02,💥【顶级共振】RSI共振(28.2/8.4) | 🎯【震荡-高吸】触及BOLL下轨,持有,0.921,平稳
27,601890,亚星锚链,10.24,0.0783,-0.0125,28.04,-6.27,💥【顶级共振】RSI共振(28.0/8.8) | 🎯【震荡-高吸】触及BOLL下轨,持有,1.102,平稳
28,002875,安奈儿,16.41,0.0781,-0.0097,23.57,-4.35,💥【顶级共振】RSI共振(23.6/6.0) | 🎯【震荡-高吸】触及BOLL下轨,持有,1.078,平稳
29,002655,共达电声,12.45,0.0771,-0.0334,27.51,-6.62,💥【顶级共振】RSI共振(27.5/14.2) | 🎯【震荡-高吸】触及BOLL下轨,持有,0.975,平稳
30,002580,圣阳股份,12.45,0.0757,-0.0127,28.2,-12.17,💥【顶级共振】RSI共振(28.2/14.2) | 🎯【震荡-高吸】触及BOLL下轨,持有,0.959,平稳
31,603055,台华新材,8.96,0.0753,-0.0345,24.84,5.28,💥【顶级共振】RSI共振(24.8/10.5) | 🎯【震荡-高吸】触及BOLL下轨,持有,0.958,平稳
32,601985,中国核电,8.55,0.0747,-0.007,25.29,5.91,💥【顶级共振】RSI共振(25.3/7.6) | 🎯【震荡-高吸】触及BOLL下轨,持有,0.961,平稳
33,601800,中国交建,7.99,0.0731,-0.0208,28.24,-1.73,💥【顶级共振】RSI共振(28.2/13.8) | 🎯【震荡-高吸】触及BOLL下轨,持有,0.944,平稳
34,002701,奥瑞金,5.63,0.0725,-0.0392,24.93,3.82,💥【顶级共振】RSI共振(24.9/9.3) | 🎯【震荡-高吸】触及BOLL下轨,持有,1.063,平稳
35,600802,福建水泥,6.14,0.0711,-0.0254,28.02,9.09,💥【顶级共振】RSI共振(28.0/15.0) | 🎯【震荡-高吸】触及BOLL下轨,持有,1.287,平稳
36,600081,东风科技,11.61,0.069,-0.0219,28.9,-0.44,💥【顶级共振】RSI共振(28.9/16.5) | 🎯【震荡-高吸】触及BOLL下轨,持有,0.93,平稳
37,002695,煌上煌,11.59,0.0668,-0.0136,27.11,-2.71,💥【顶级共振】RSI共振(27.1/8.9) | 🎯【震荡-高吸】触及BOLL下轨,持有,1.061,平稳
38,000910,大亚圣象,7.42,0.0643,-0.0463,24.9,1.47,💥【顶级共振】RSI共振(24.9/11.4) | 🎯【震荡-高吸】触及BOLL下轨,持有,0.985,平稳
39,002855,捷荣技术,15.82,0.0727,-0.0168,27.96,9.73,🌟【加强级】RSI极值(28.0) | 🎯【震荡-高吸】触及BOLL下轨,持有,0.956,平稳
