Code,Name,Latest_Close,Latest_Date,RSI,MACD_DIFF,MACD_DEA,Operation_Suggestion
002245,蔚蓝锂芯,19.66,2026-01-23,66.76041683310439,0.4574653651408944,0.37740851872191844,高爆发/警惕型 (追涨)
000630,铜陵有色,6.86,2026-01-23,69.75768763594259,0.2268759542134866,0.17371095422466176,稳健启动型 (回踩潜伏)
000301,东方盛虹,12.08,2026-01-23,70.56530172617705,0.35138596645905373,0.2750878780369145,高爆发/警惕型 (追涨)
