Code,Name,Latest_Date,Latest_Close,Daily_Change_Pct,Matched_Conditions,MA20,MA60,Volume_Ratio
600546,山煤国际,2026-02-04,11.67,9.99%,"趋势: 多头排列 (5>20>60) | 量能: 放量 (1.60X) | 形态: 10日内有涨停 | 形态: 两连阴 (-5.41%, -0.56%) | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10)",10.69,10.61,1.60X
