Code,Name,Latest_Date,Latest_Close,Daily_Change_Pct,Matched_Conditions,MA20,MA60,Volume_Ratio
002170,芭田股份,2026-02-25,14.57,3.41%,趋势: 多头排列 (5>20>60) | 量能: 放量 (1.93X) | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),13.39,12.52,1.93X
000100,TCL科技,2025-12-25,4.47,-1.32%,趋势: 多头排列 (5>20>60) | 趋势: 高于MA20,4.45,4.32,0.68X
002957,科瑞技术,2025-12-25,22.63,2.03%,形态: 10日内有涨停 | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),20.00,20.41,1.18X
605055,迎丰股份,2026-02-25,10.31,1.38%,趋势: 多头排列 (5>20>60) | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),9.47,9.43,0.76X
000955,欣龙控股,2026-02-25,5.88,2.26%,趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),5.73,6.20,1.18X
600639,浦东金桥,2026-02-25,10.88,1.78%,"趋势: 多头排列 (5>20>60) | 形态: 两连阴 (-1.47%, -0.09%) | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10)",10.72,10.47,1.30X
600732,爱旭股份,2026-02-25,14.46,1.19%,"趋势: 多头排列 (5>20>60) | 形态: 10日内有涨停 | 形态: 两连阴 (-3.30%, -0.42%) | 趋势: 高于MA20",14.22,13.65,0.96X
601100,恒立液压,2025-12-25,107.22,2.41%,"形态: 两连阴 (-2.36%, -0.17%) | 动量: 突破转强 (阳线上穿5/10)",107.38,97.35,1.14X
002286,保龄宝,2026-02-25,10.55,-0.75%,趋势: 多头排列 (5>20>60) | 形态: 10日内有涨停 | 趋势: 高于MA20,10.22,9.55,1.18X
603392,万泰生物,2025-12-25,46.83,0.52%,动量: 突破转强 (阳线上穿5/10),46.96,52.27,0.86X
600775,南京熊猫,2026-02-25,14.82,2.14%,趋势: 多头排列 (5>20>60) | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),14.44,13.40,1.49X
002513,蓝丰生化,2026-02-25,7.72,1.71%,趋势: 多头排列 (5>20>60) | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),7.35,7.18,1.29X
002104,恒宝股份,2025-12-25,20.49,2.55%,形态: 10日内有涨停 | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),19.01,20.07,1.38X
002261,拓维信息,2025-12-25,30.61,0.29%,趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),30.55,32.91,0.92X
601825,沪农商行,2026-02-25,8.36,-0.95%,"形态: 两连阴 (-0.93%, -0.47%)",8.48,8.94,1.12X
601611,中国核建,2026-02-25,16.01,3.22%,量能: 放量 (1.68X) | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),15.91,14.42,1.68X
603881,数据港,2025-12-25,30.21,0.60%,动量: 突破转强 (阳线上穿5/10),31.24,32.99,0.85X
600516,方大炭素,2026-02-25,5.96,4.01%,量能: 放量 (2.32X) | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),5.79,5.88,2.32X
600826,兰生股份,2026-02-25,12.0,-0.08%,"形态: 两连阴 (-0.90%, -1.23%)",12.30,11.67,0.96X
002706,良信股份,2026-02-25,11.66,-0.34%,趋势: 多头排列 (5>20>60) | 趋势: 高于MA20,10.99,10.59,0.79X
600843,上工申贝,2026-02-25,11.45,1.24%,趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),11.26,11.51,1.09X
000915,华特达因,2025-12-25,33.26,0.09%,动量: 突破转强 (阳线上穿5/10),33.28,33.35,1.14X
603186,华正新材,2025-12-25,45.76,-3.11%,趋势: 多头排列 (5>20>60) | 趋势: 高于MA20,44.05,43.71,1.02X
002488,金固股份,2026-02-25,13.28,2.87%,趋势: 多头排列 (5>20>60) | 量能: 放量 (1.58X) | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),12.70,10.42,1.58X
603768,常青股份,2026-02-25,12.19,-0.89%,趋势: 多头排列 (5>20>60) | 趋势: 高于MA20,12.00,11.81,1.03X
601231,环旭电子,2025-12-25,30.6,0.16%,趋势: 多头排列 (5>20>60) | 形态: 10日内有涨停 | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),25.40,23.30,1.06X
603256,宏和科技,2025-12-25,38.16,0.45%,趋势: 多头排列 (5>20>60) | 形态: 10日内有涨停 | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),34.36,33.64,1.06X
600288,大恒科技,2026-02-25,15.88,-0.81%,趋势: 多头排列 (5>20>60) | 趋势: 高于MA20,15.71,15.36,0.98X
600110,诺德股份,2026-02-25,8.17,9.96%,量能: 放量 (1.70X) | 形态: 10日内有涨停 | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),6.98,7.18,1.70X
001395,亚联机械,2025-12-25,45.38,-0.04%,趋势: 高于MA20,44.57,46.68,1.18X
601877,正泰电器,2025-12-25,28.33,0.46%,趋势: 高于MA20,28.16,29.29,0.69X
603218,日月股份,2026-02-25,14.09,0.57%,趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),13.87,13.37,1.09X
601702,华峰铝业,2025-12-25,21.07,2.73%,趋势: 多头排列 (5>20>60) | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),19.40,17.99,0.94X
002164,宁波东力,2026-02-25,14.2,-0.91%,趋势: 高于MA20,14.09,14.84,1.05X
605166,聚合顺,2026-02-25,11.19,0.27%,趋势: 多头排列 (5>20>60) | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),10.84,10.61,1.16X
601698,中国卫通,2025-12-25,25.74,4.80%,趋势: 多头排列 (5>20>60) | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),23.09,21.95,0.93X
002225,濮耐股份,2026-02-25,6.65,1.84%,趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),6.56,6.09,0.80X
