Code,Name,Latest_Close,Latest_Date,RSI,MACD_DIFF,MACD_DEA,Operation_Suggestion
002053,云南能投,13.01,2026-03-09,65.66917936455445,0.15618438521052802,0.01792413831344318,稳健启动型 (回踩潜伏)
