Code,Name,Latest_Date,Latest_Close,Daily_Change_Pct,Matched_Conditions,MA20,MA60,Volume_Ratio
000560,我爱我家,2025-12-03,3.12,-0.95%,趋势: 多头排列 (5>20>60) | 趋势: 高于MA20,3.03,3.01,1.08X
600141,兴发集团,2025-12-03,32.13,-0.65%,"形态: 两连阴 (-0.40%, -0.34%)",32.59,29.36,0.81X
603613,国联股份,2025-12-03,29.76,4.31%,量能: 放量 (1.92X) | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),28.00,29.06,1.92X
603124,江南新材,2025-12-03,71.73,0.39%,"形态: 两连阴 (-0.60%, -2.78%)",77.94,82.93,1.16X
000906,浙商中拓,2025-12-03,6.05,0.17%,动量: 突破转强 (阳线上穿5/10),6.14,6.16,0.83X
603369,今世缘,2025-12-03,36.9,-1.94%,量能: 放量 (2.02X),38.20,39.52,2.02X
000596,古井贡酒,2025-12-03,157.0,-4.84%,趋势: 多头排列 (5>20>60) | 量能: 放量 (1.69X),162.71,160.60,1.69X
000582,北部湾港,2025-12-03,9.04,-0.66%,趋势: 多头排列 (5>20>60) | 趋势: 高于MA20,8.90,8.76,1.39X
601187,厦门银行,2025-12-02,7.63,1.46%,趋势: 多头排列 (5>20>60) | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),7.22,6.83,1.15X
603739,蔚蓝生物,2025-12-03,15.04,0.27%,"形态: 两连阴 (-0.92%, -1.06%)",15.49,14.63,0.89X
603823,百合花,2025-12-03,16.75,-1.06%,趋势: 多头排列 (5>20>60) | 形态: 10日内有涨停 | 趋势: 高于MA20,16.43,15.52,0.72X
000838,财信发展,2025-12-03,3.89,9.89%,"趋势: 多头排列 (5>20>60) | 形态: 10日内有涨停 | 形态: 两连阴 (-0.56%, -0.84%) | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10)",3.45,3.03,0.27X
000858,五 粮 液,2025-12-03,115.6,-0.83%,"量能: 放量 (1.56X) | 形态: 两连阴 (-0.17%, -0.71%)",118.89,121.31,1.56X
002246,北化股份,2025-12-03,16.93,0.47%,形态: 10日内有涨停,18.52,18.89,0.95X
