Code,Name,Latest_Date,Latest_Close,Daily_Change_Pct,Matched_Conditions,MA20,MA60,Volume_Ratio
600058,五矿发展,2025-12-11,9.33,0.21%,形态: 10日内有涨停 | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),8.87,9.12,1.36X
002284,亚太股份,2025-12-11,12.53,-0.63%,趋势: 高于MA20,12.24,12.82,1.02X
603613,国联股份,2025-12-11,29.6,1.47%,"形态: 两连阴 (-2.24%, -1.55%) | 趋势: 高于MA20",28.40,29.05,1.15X
002196,方正电机,2025-12-11,12.39,-2.59%,"形态: 两连阴 (-2.05%, -1.24%)",13.28,11.55,0.66X
002432,九安医疗,2025-12-10,40.17,0.30%,"形态: 两连阴 (-0.47%, -1.48%)",41.61,40.41,0.80X
000596,古井贡酒,2025-12-11,147.4,-1.63%,"形态: 两连阴 (-2.39%, -0.23%)",160.18,158.94,0.75X
002088,鲁阳节能,2025-12-11,10.68,-3.26%,量能: 放量 (1.50X),11.68,12.14,1.50X
000582,北部湾港,2025-12-11,8.87,-1.88%,趋势: 多头排列 (5>20>60),8.89,8.79,1.04X
601187,厦门银行,2025-12-11,7.58,0.26%,趋势: 多头排列 (5>20>60) | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),7.28,6.94,0.93X
600196,复星医药,2025-12-11,28.54,0.78%,量能: 放量 (1.53X) | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),27.52,28.85,1.53X
000838,财信发展,2025-12-11,3.83,-3.77%,趋势: 多头排列 (5>20>60) | 形态: 10日内有涨停 | 趋势: 高于MA20,3.60,3.14,1.06X
600179,安通控股,2025-12-11,4.27,-4.26%,趋势: 多头排列 (5>20>60),4.28,4.11,0.81X
000530,冰山冷热,2025-12-11,7.95,4.61%,趋势: 多头排列 (5>20>60) | 形态: 10日内有涨停 | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),6.93,6.72,1.38X
000811,冰轮环境,2025-12-11,17.45,-0.17%,趋势: 多头排列 (5>20>60) | 形态: 10日内有涨停 | 趋势: 高于MA20,14.38,14.18,0.71X
000681,视觉中国,2025-12-11,22.0,-2.22%,"形态: 两连阴 (-1.27%, -0.09%)",23.33,22.12,1.08X
603901,永创智能,2025-12-10,13.99,1.16%,趋势: 多头排列 (5>20>60) | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),13.04,12.17,0.92X
605077,华康股份,2025-12-11,14.61,-1.42%,"形态: 两连阴 (-2.29%, -0.87%)",16.00,17.36,1.29X
002614,奥佳华,2025-12-11,7.44,-6.65%,趋势: 多头排列 (5>20>60),7.53,7.08,0.95X
001360,南矿集团,2025-12-11,23.59,3.60%,趋势: 多头排列 (5>20>60) | 形态: 10日内有涨停 | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),17.79,16.65,1.18X
603036,如通股份,2025-12-11,20.23,-1.61%,"形态: 两连阴 (-2.96%, -1.86%)",20.92,21.56,0.70X
600961,株冶集团,2025-12-11,15.3,3.24%,量能: 放量 (1.57X) | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),14.89,15.26,1.57X
605377,华旺科技,2025-12-10,7.8,-2.13%,"形态: 两连阴 (-0.73%, -2.57%)",8.51,8.87,1.38X
600030,中信证券,2025-12-11,28.29,-0.81%,"形态: 两连阴 (-0.59%, -0.04%) | 趋势: 高于MA20",27.90,28.85,0.47X
001391,国货航,2025-12-11,6.16,-0.96%,"形态: 两连阴 (-0.95%, -0.16%)",6.34,6.51,0.97X
000683,博源化工,2025-12-11,6.89,-0.14%,"形态: 两连阴 (-2.52%, -0.72%)",7.15,6.67,0.62X
603070,万控智造,2025-12-11,12.7,-1.40%,"形态: 两连阴 (-0.69%, -0.23%)",13.27,13.70,1.27X
002759,天际股份,2025-12-11,34.55,-0.80%,"形态: 两连阴 (-4.12%, -0.20%)",40.32,29.83,0.92X
600031,三一重工,2025-12-11,21.09,-1.77%,趋势: 高于MA20,20.71,21.53,0.86X
605180,华生科技,2025-12-11,14.23,-2.53%,"形态: 两连阴 (-2.12%, -1.28%)",15.58,15.51,1.14X
600396,华电辽能,2025-12-11,2.97,-1.98%,"形态: 两连阴 (-0.98%, -0.33%)",3.08,3.18,1.35X
000726,鲁  泰Ａ,2025-12-11,6.97,-0.71%,"形态: 两连阴 (-0.14%, -0.28%)",7.16,7.03,1.21X
600116,三峡水利,2025-12-11,6.36,-0.78%,"形态: 两连阴 (-1.08%, -0.16%)",6.53,6.63,1.02X
002908,德生科技,2025-12-11,9.3,-2.72%,"形态: 两连阴 (-1.33%, -0.93%)",9.92,10.17,1.29X
002365,永安药业,2025-12-11,15.28,-1.93%,"形态: 两连阴 (-1.26%, -0.26%)",16.21,17.26,1.15X
603050,科林电气,2025-12-11,17.82,-0.50%,趋势: 高于MA20,17.42,18.14,0.74X
002352,顺丰控股,2025-12-10,37.81,0.80%,"形态: 两连阴 (-0.37%, -1.50%)",38.88,39.98,1.10X
600665,天地源,2025-12-11,3.37,-7.42%,量能: 放量 (1.60X),3.64,3.52,1.60X
605255,天普股份,2025-12-11,149.31,7.06%,趋势: 多头排列 (5>20>60) | 形态: 10日内有涨停 | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),123.13,86.76,1.09X
002666,德联集团,2025-12-11,5.01,-2.72%,"形态: 两连阴 (-1.15%, -0.19%)",5.26,5.34,1.19X
605086,龙高股份,2025-12-11,40.0,-2.01%,趋势: 多头排列 (5>20>60) | 形态: 10日内有涨停 | 趋势: 高于MA20,34.68,28.45,0.58X
