Code,Name,Latest_Date,Latest_Close,Daily_Change_Pct,Matched_Conditions,MA20,MA60,Volume_Ratio
600030,中信证券,2025-12-04,27.2,0.18%,"形态: 两连阴 (-0.98%, -0.80%)",28.07,28.94,1.00X
002777,久远银海,2025-12-04,18.13,-2.00%,"形态: 两连阴 (-0.99%, -2.79%)",19.09,18.98,0.97X
603070,万控智造,2025-12-04,12.89,-1.15%,"形态: 两连阴 (-0.38%, -0.53%)",13.63,13.79,1.01X
002055,得润电子,2025-12-04,6.86,-1.15%,"形态: 两连阴 (-0.97%, -2.80%)",7.15,7.46,1.00X
002759,天际股份,2025-12-04,37.11,-2.78%,"形态: 10日内有涨停 | 形态: 两连阴 (-5.53%, -4.81%)",42.16,28.16,0.62X
600031,三一重工,2025-12-04,20.97,2.79%,趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),20.68,21.47,1.39X
605180,华生科技,2025-12-04,14.89,-3.75%,"形态: 两连阴 (-0.06%, -1.84%)",15.80,15.63,1.05X
000726,鲁  泰Ａ,2025-12-04,7.13,-1.11%,"形态: 两连阴 (-0.42%, -0.14%)",7.25,7.02,0.81X
002908,德生科技,2025-12-04,9.53,-2.95%,"形态: 两连阴 (-0.30%, -2.87%)",10.03,10.27,1.26X
002365,永安药业,2025-12-04,15.69,-0.70%,"形态: 两连阴 (-1.17%, -1.86%)",16.71,17.51,1.03X
603050,科林电气,2025-12-04,17.14,0.35%,量能: 放量 (1.62X) | 动量: 突破转强 (阳线上穿5/10),17.86,18.00,1.62X
600732,爱旭股份,2025-12-04,13.16,1.08%,"形态: 两连阴 (-0.81%, -3.13%)",14.57,15.53,0.99X
600665,天地源,2025-12-04,3.6,-1.64%,趋势: 多头排列 (5>20>60),3.66,3.50,0.90X
603900,莱绅通灵,2025-12-04,8.64,-3.14%,"形态: 两连阴 (-1.30%, -1.87%)",9.11,9.88,1.14X
605255,天普股份,2025-12-04,148.0,-3.17%,趋势: 多头排列 (5>20>60) | 形态: 10日内有涨停 | 趋势: 高于MA20,111.15,77.19,0.67X
605086,龙高股份,2025-12-04,39.02,2.50%,趋势: 多头排列 (5>20>60) | 形态: 10日内有涨停 | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),31.19,27.22,0.79X
600320,振华重工,2025-12-04,4.72,1.29%,量能: 放量 (1.60X) | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),4.71,4.63,1.60X
605005,合兴股份,2025-12-04,18.8,-1.57%,趋势: 多头排列 (5>20>60),19.06,18.81,0.68X
001319,铭科精技,2025-12-04,25.89,0.47%,"形态: 两连阴 (-0.08%, -0.85%)",26.44,26.77,1.25X
601001,晋控煤业,2025-12-04,14.62,1.04%,"形态: 两连阴 (-0.14%, -0.89%) | 动量: 突破转强 (阳线上穿5/10)",15.07,14.70,0.70X
002389,航天彩虹,2025-12-04,21.91,-0.45%,趋势: 多头排列 (5>20>60),21.96,21.87,0.79X
603087,甘李药业,2025-12-04,62.4,0.73%,"形态: 两连阴 (-2.67%, -0.56%)",63.65,69.23,0.96X
603075,热威股份,2025-12-04,22.4,-0.44%,趋势: 高于MA20,22.14,22.78,0.89X
002322,理工能科,2025-12-04,12.12,-1.06%,"形态: 两连阴 (-0.24%, -1.05%)",12.51,12.70,1.20X
605100,华丰股份,2025-12-04,43.99,0.41%,趋势: 多头排列 (5>20>60),44.01,33.62,1.05X
600651,飞乐音响,2025-12-04,7.99,0.13%,"形态: 两连阴 (-1.11%, -0.25%)",8.05,8.27,0.83X
000877,天山股份,2025-12-04,5.71,0.35%,"形态: 两连阴 (-0.87%, -0.70%)",5.88,6.17,0.86X
002849,威星智能,2025-12-04,14.33,1.42%,"形态: 两连阴 (-0.07%, -1.05%) | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10)",14.00,14.53,1.39X
001215,千味央厨,2025-12-04,35.91,-3.39%,"形态: 两连阴 (-2.88%, -0.16%)",38.04,38.18,1.01X
000020,深华发Ａ,2025-12-04,16.13,-4.05%,趋势: 多头排列 (5>20>60) | 趋势: 高于MA20,15.91,14.91,1.00X
603032,德新科技,2025-12-04,18.49,-1.86%,"形态: 两连阴 (-1.92%, -0.21%)",21.21,21.93,0.82X
600085,同仁堂,2025-12-04,33.25,-0.89%,"形态: 两连阴 (-0.36%, -0.27%)",34.11,34.30,0.98X
002281,光迅科技,2025-12-04,60.73,0.43%,"形态: 两连阴 (-1.50%, -1.11%) | 趋势: 高于MA20",58.94,62.37,0.86X
002400,省广集团,2025-12-04,8.64,0.82%,"趋势: 多头排列 (5>20>60) | 形态: 10日内有涨停 | 形态: 两连阴 (-1.73%, -5.93%)",8.82,8.49,0.87X
603668,天马科技,2025-12-04,15.62,-0.45%,趋势: 多头排列 (5>20>60) | 趋势: 高于MA20,14.97,14.92,0.78X
002567,唐人神,2025-12-04,4.5,-1.75%,"形态: 两连阴 (-0.64%, -1.29%)",4.75,4.81,1.35X
002111,威海广泰,2025-12-04,9.6,-1.23%,"形态: 两连阴 (-0.41%, -0.31%)",10.03,10.01,0.44X
600734,实达集团,2025-12-04,5.54,-9.92%,趋势: 多头排列 (5>20>60) | 形态: 10日内有涨停 | 趋势: 高于MA20,4.71,4.03,0.79X
002676,顺威股份,2025-12-04,7.83,0.00%,"形态: 两连阴 (-1.37%, -0.38%)",8.43,9.26,1.35X
002587,奥拓电子,2025-12-04,6.68,-1.33%,趋势: 多头排列 (5>20>60) | 趋势: 高于MA20,6.59,6.34,0.97X
001400,江顺科技,2025-12-04,62.56,-1.71%,趋势: 高于MA20,61.51,67.32,1.23X
002520,日发精机,2025-12-04,6.4,9.97%,"量能: 放量 (2.67X) | 形态: 10日内有涨停 | 形态: 两连阴 (-1.34%, -1.19%) | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10)",6.03,6.28,2.67X
000510,新金路,2025-12-04,10.03,9.98%,趋势: 多头排列 (5>20>60) | 形态: 10日内有涨停 | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),7.47,6.16,0.25X
601618,中国中冶,2025-12-04,3.29,0.61%,动量: 突破转强 (阳线上穿5/10),3.31,3.50,1.01X
000409,云鼎科技,2025-12-04,11.33,-2.83%,"形态: 两连阴 (-1.51%, -3.08%)",11.87,11.63,1.11X
002198,嘉应制药,2025-12-04,7.37,0.00%,趋势: 多头排列 (5>20>60) | 趋势: 高于MA20,7.25,6.68,1.02X
600674,川投能源,2025-12-04,14.73,0.27%,趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),14.66,14.68,0.80X
002474,榕基软件,2025-12-04,10.07,-9.77%,趋势: 多头排列 (5>20>60) | 形态: 10日内有涨停,10.18,8.26,1.04X
600678,四川金顶,2025-12-04,12.16,10.05%,趋势: 多头排列 (5>20>60) | 形态: 10日内有涨停 | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),10.80,9.97,0.78X
603636,南威软件,2025-12-04,13.52,-3.64%,趋势: 多头排列 (5>20>60) | 形态: 10日内有涨停 | 趋势: 高于MA20,13.14,12.37,0.60X
002036,联创电子,2025-12-04,10.33,-2.18%,趋势: 高于MA20,10.10,10.59,0.69X
605089,味知香,2025-12-04,27.56,-2.37%,趋势: 多头排列 (5>20>60) | 趋势: 高于MA20,27.18,26.99,0.49X
603879,永悦科技,2025-12-04,5.59,-1.93%,"形态: 两连阴 (-0.34%, -1.72%)",6.01,6.18,1.29X
600714,金瑞矿业,2025-12-04,11.83,-1.91%,"形态: 两连阴 (-0.25%, -1.23%)",12.73,12.28,0.95X
603948,建业股份,2025-12-04,26.07,0.31%,"形态: 两连阴 (-0.60%, -1.40%)",27.76,26.21,0.90X
001259,利仁科技,2025-12-04,30.72,-0.58%,趋势: 多头排列 (5>20>60) | 趋势: 高于MA20,30.09,27.78,1.05X
600367,红星发展,2025-12-04,15.95,-2.68%,"形态: 两连阴 (-1.71%, -1.56%)",17.20,17.16,0.86X
002462,嘉事堂,2025-12-04,15.4,-0.52%,"趋势: 多头排列 (5>20>60) | 形态: 两连阴 (-0.82%, -0.90%) | 趋势: 高于MA20",15.27,14.38,0.69X
603496,恒为科技,2025-12-04,27.5,-0.47%,"形态: 两连阴 (-0.39%, -2.88%)",28.13,29.11,0.66X
002913,奥士康,2025-12-04,38.85,2.97%,量能: 放量 (2.43X) | 形态: 10日内有涨停 | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),35.23,38.56,2.43X
002131,利欧股份,2025-12-04,4.96,1.02%,"形态: 两连阴 (-1.76%, -1.80%)",5.10,5.40,0.97X
002580,圣阳股份,2025-12-04,12.32,-0.88%,"形态: 两连阴 (-1.17%, -1.51%)",13.31,13.88,0.97X
002390,信邦制药,2025-12-04,3.94,1.03%,趋势: 多头排列 (5>20>60) | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),3.85,3.76,1.49X
603297,永新光学,2025-12-04,95.83,-0.69%,"形态: 两连阴 (-2.10%, -0.54%)",96.30,102.95,0.69X
002134,天津普林,2025-12-04,21.5,-1.38%,"形态: 两连阴 (-0.32%, -1.27%)",22.75,21.37,1.30X
603803,瑞斯康达,2025-12-04,10.88,-1.81%,"趋势: 多头排列 (5>20>60) | 形态: 10日内有涨停 | 形态: 两连阴 (-1.40%, -1.69%) | 趋势: 高于MA20",10.43,9.44,0.89X
600438,通威股份,2025-12-04,21.72,-1.36%,"形态: 两连阴 (-4.37%, -1.48%)",24.21,23.40,0.69X
600578,京能电力,2025-12-04,4.69,-0.85%,趋势: 高于MA20,4.65,4.57,0.87X
000801,四川九洲,2025-12-04,15.73,-1.32%,"趋势: 多头排列 (5>20>60) | 形态: 两连阴 (-0.73%, -4.03%)",16.02,15.89,0.77X
603291,联合水务,2025-12-04,10.42,0.48%,"形态: 10日内有涨停 | 形态: 两连阴 (-0.65%, -3.36%)",10.80,10.91,0.72X
603716,塞力医疗,2025-12-04,21.11,-1.22%,"形态: 两连阴 (-0.23%, -2.24%)",22.13,25.16,0.94X
600658,电子城,2025-12-04,5.27,-1.50%,"形态: 两连阴 (-0.91%, -1.65%)",5.61,5.88,0.86X
600281,华阳新材,2025-12-04,6.36,-3.05%,量能: 放量 (2.66X) | 形态: 10日内有涨停 | 趋势: 高于MA20,6.14,6.22,2.66X
605577,龙版传媒,2025-12-04,13.26,-1.12%,"形态: 两连阴 (-1.59%, -1.76%)",14.08,14.08,1.02X
603138,海量数据,2025-12-04,14.2,-2.94%,"形态: 两连阴 (-1.18%, -3.18%)",15.15,15.90,1.31X
002402,和而泰,2025-12-04,53.42,10.01%,趋势: 多头排列 (5>20>60) | 量能: 放量 (1.87X) | 形态: 10日内有涨停 | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),49.21,47.99,1.87X
600690,海尔智家,2025-12-04,27.6,-1.18%,趋势: 多头排列 (5>20>60) | 趋势: 高于MA20,27.11,26.13,1.10X
600171,上海贝岭,2025-12-04,31.71,0.00%,"形态: 两连阴 (-1.71%, -1.34%)",32.24,34.41,0.80X
002049,紫光国微,2025-12-04,76.41,0.46%,"形态: 两连阴 (-2.14%, -0.21%) | 趋势: 高于MA20",75.93,79.81,0.79X
000733,振华科技,2025-12-04,47.31,0.19%,"形态: 两连阴 (-0.63%, -0.34%)",48.03,48.82,0.80X
002191,劲嘉股份,2025-12-04,4.13,-1.67%,"形态: 两连阴 (-0.47%, -0.94%)",4.39,4.47,1.19X
600829,人民同泰,2025-12-04,13.02,-10.02%,形态: 10日内有涨停,13.27,9.97,1.04X
002866,传艺科技,2025-12-04,19.44,-4.14%,趋势: 多头排列 (5>20>60),19.97,19.08,1.04X
600316,洪都航空,2025-12-04,31.72,-1.12%,"形态: 两连阴 (-0.52%, -2.08%)",33.35,34.62,1.13X
002033,丽江股份,2025-12-04,8.95,-1.97%,趋势: 多头排列 (5>20>60),9.01,8.97,0.91X
605598,上海港湾,2025-12-04,42.88,2.51%,"趋势: 多头排列 (5>20>60) | 形态: 10日内有涨停 | 形态: 两连阴 (-3.06%, -9.03%)",43.01,33.00,0.94X
600500,中化国际,2025-12-04,3.9,-1.27%,"形态: 两连阴 (-0.75%, -0.75%)",4.17,4.23,1.26X
601369,陕鼓动力,2025-12-04,9.32,-0.32%,趋势: 多头排列 (5>20>60) | 趋势: 高于MA20,9.17,8.71,0.63X
600795,国电电力,2025-12-04,5.74,-0.35%,趋势: 多头排列 (5>20>60) | 趋势: 高于MA20,5.46,5.21,0.79X
000887,中鼎股份,2025-12-04,21.4,2.84%,"量能: 放量 (1.68X) | 形态: 两连阴 (-1.97%, -0.43%) | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10)",20.99,22.35,1.68X
002139,拓邦股份,2025-12-04,13.33,0.23%,"形态: 两连阴 (-0.45%, -0.89%) | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10)",13.26,14.22,0.76X
001205,盛航股份,2025-12-04,17.63,3.16%,量能: 放量 (2.09X) | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),17.38,16.73,2.09X
603286,日盈电子,2025-12-04,54.1,-3.91%,趋势: 多头排列 (5>20>60) | 量能: 放量 (1.97X) | 形态: 10日内有涨停 | 趋势: 高于MA20,45.66,42.49,1.97X
002945,华林证券,2025-12-04,14.6,0.21%,"形态: 两连阴 (-1.20%, -1.02%)",15.08,16.08,0.95X
603375,盛景微,2025-12-04,38.27,0.24%,"形态: 两连阴 (-1.48%, -0.78%)",40.16,40.96,1.26X
600757,长江传媒,2025-12-04,9.22,0.00%,趋势: 多头排列 (5>20>60) | 趋势: 高于MA20,8.92,8.75,0.48X
600202,哈空调,2025-12-04,5.91,-3.43%,"形态: 两连阴 (-0.49%, -0.49%)",6.29,6.10,1.27X
600426,华鲁恒升,2025-12-04,28.56,-1.69%,趋势: 多头排列 (5>20>60) | 趋势: 高于MA20,28.15,26.35,0.69X
603324,盛剑科技,2025-12-04,23.57,0.30%,"形态: 两连阴 (-1.13%, -0.72%)",23.96,25.48,1.34X
000789,万年青,2025-12-04,5.56,-1.07%,"形态: 两连阴 (-0.35%, -0.71%)",5.68,5.83,1.07X
603016,新宏泰,2025-12-04,25.78,-2.53%,"形态: 两连阴 (-0.78%, -0.41%)",25.88,26.70,0.67X
600776,东方通信,2025-12-04,13.41,0.22%,"趋势: 多头排列 (5>20>60) | 形态: 两连阴 (-1.52%, -1.55%) | 趋势: 高于MA20",13.28,12.97,0.71X
000536,华映科技,2025-12-04,5.98,-2.76%,趋势: 多头排列 (5>20>60) | 量能: 放量 (1.74X) | 形态: 10日内有涨停 | 趋势: 高于MA20,5.39,5.07,1.74X
001268,联合精密,2025-12-04,35.96,1.73%,趋势: 多头排列 (5>20>60) | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),33.39,32.57,1.32X
000739,普洛药业,2025-12-04,16.25,-0.06%,趋势: 高于MA20,15.78,15.82,0.83X
603006,联明股份,2025-12-04,13.01,-1.36%,"形态: 两连阴 (-0.52%, -0.90%)",13.65,14.09,0.75X
000063,中兴通讯,2025-12-04,42.92,-0.88%,"形态: 10日内有涨停 | 形态: 两连阴 (-1.23%, -4.84%) | 趋势: 高于MA20",41.13,44.33,0.61X
601698,中国卫通,2025-12-04,21.54,3.96%,"量能: 放量 (1.73X) | 形态: 两连阴 (-1.03%, -1.99%) | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10)",21.27,21.38,1.73X
600984,建设机械,2025-12-04,4.17,-0.95%,"趋势: 多头排列 (5>20>60) | 形态: 两连阴 (-0.68%, -3.44%)",4.19,3.94,0.91X
603778,国晟科技,2025-12-04,12.3,-2.69%,趋势: 多头排列 (5>20>60) | 形态: 10日内有涨停 | 趋势: 高于MA20,9.03,5.72,0.78X
603395,红四方,2025-12-04,30.21,-3.36%,"形态: 两连阴 (-1.27%, -1.79%)",33.87,34.43,1.41X
600730,中国高科,2025-12-04,13.51,8.25%,趋势: 多头排列 (5>20>60) | 形态: 10日内有涨停 | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),10.76,10.13,0.91X
000981,山子高科,2025-12-04,3.23,-2.42%,"形态: 两连阴 (-2.25%, -4.61%)",3.42,3.64,0.60X
600168,武汉控股,2025-12-04,5.35,1.71%,量能: 放量 (2.32X) | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),5.32,5.21,2.32X
601858,中国科传,2025-12-04,18.14,-1.63%,"形态: 两连阴 (-1.43%, -0.81%)",18.93,19.60,0.99X
000977,浪潮信息,2025-12-04,61.34,1.62%,"形态: 两连阴 (-2.15%, -1.31%) | 趋势: 高于MA20",60.79,64.52,0.93X
600666,奥瑞德,2025-12-04,3.39,-0.88%,"形态: 两连阴 (-2.82%, -0.87%)",3.56,3.53,0.51X
002858,力盛体育,2025-12-04,14.46,-0.62%,"形态: 两连阴 (-2.20%, -1.36%)",14.74,15.02,1.35X
002782,可立克,2025-12-04,17.44,-0.17%,"形态: 两连阴 (-1.50%, -1.85%)",18.68,17.88,0.78X
002149,西部材料,2025-12-04,18.65,-1.84%,趋势: 高于MA20,17.38,17.54,0.82X
000566,海南海药,2025-12-04,8.09,-0.49%,趋势: 多头排列 (5>20>60) | 形态: 10日内有涨停 | 趋势: 高于MA20,7.51,6.38,1.16X
605389,长龄液压,2025-12-04,65.77,0.81%,趋势: 多头排列 (5>20>60) | 趋势: 高于MA20,65.58,61.06,0.55X
002683,广东宏大,2025-12-04,41.98,8.59%,"量能: 放量 (2.03X) | 形态: 两连阴 (-2.81%, -0.51%) | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10)",39.25,39.84,2.03X
002980,华盛昌,2025-12-04,22.07,0.32%,"形态: 两连阴 (-2.98%, -2.14%)",23.43,23.82,0.50X
600626,申达股份,2025-12-04,4.61,-1.50%,"形态: 两连阴 (-0.42%, -0.43%)",4.79,4.78,0.89X
002970,锐明技术,2025-12-04,48.19,-0.68%,"形态: 10日内有涨停 | 形态: 两连阴 (-0.59%, -0.78%) | 趋势: 高于MA20",46.26,46.90,0.62X
603041,美思德,2025-12-04,12.14,-2.25%,"形态: 两连阴 (-0.48%, -0.08%)",12.77,12.59,1.17X
000708,中信特钢,2025-12-04,15.83,-0.75%,趋势: 多头排列 (5>20>60) | 趋势: 高于MA20,15.27,14.11,0.84X
002753,永东股份,2025-12-04,7.41,-4.88%,趋势: 多头排列 (5>20>60),7.78,7.30,0.98X
002821,凯莱英,2025-12-04,90.84,-1.86%,"形态: 两连阴 (-2.38%, -0.04%)",92.88,102.31,1.29X
603150,万朗磁塑,2025-12-04,36.73,-0.38%,"形态: 两连阴 (-0.19%, -0.97%) | 趋势: 高于MA20",36.52,38.29,1.02X
601019,山东出版,2025-12-04,8.49,-0.12%,"形态: 两连阴 (-0.46%, -2.19%)",8.59,8.16,0.65X
000993,闽东电力,2025-12-04,13.68,-1.87%,量能: 放量 (2.23X) | 形态: 10日内有涨停 | 趋势: 高于MA20,13.09,11.35,2.23X
000987,越秀资本,2025-12-04,7.32,1.81%,量能: 放量 (1.86X) | 动量: 突破转强 (阳线上穿5/10),7.43,7.65,1.86X
605378,野马电池,2025-12-04,22.4,-0.44%,"形态: 两连阴 (-2.43%, -1.88%)",24.21,26.07,0.75X
603127,昭衍新药,2025-12-04,27.86,0.80%,"形态: 两连阴 (-2.22%, -0.22%)",29.86,33.44,0.90X
001226,拓山重工,2025-12-04,40.47,-2.74%,趋势: 多头排列 (5>20>60) | 趋势: 高于MA20,39.24,39.00,0.96X
002368,太极股份,2025-12-04,23.73,-0.96%,"形态: 两连阴 (-2.14%, -1.20%)",24.50,26.19,0.98X
002286,保龄宝,2025-12-04,8.91,-1.00%,"形态: 两连阴 (-0.11%, -1.21%)",9.73,9.87,0.87X
000766,通化金马,2025-12-04,29.07,1.86%,趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),28.17,26.49,1.16X
600097,开创国际,2025-12-04,12.38,0.73%,形态: 10日内有涨停,12.65,11.85,1.19X
002978,安宁股份,2025-12-04,30.61,-1.35%,"形态: 两连阴 (-0.99%, -0.26%)",31.95,32.16,0.93X
601598,中国外运,2025-12-04,6.45,-0.46%,趋势: 高于MA20,6.30,6.33,0.75X
603121,华培动力,2025-12-04,17.97,0.06%,形态: 10日内有涨停 | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),15.96,16.82,0.99X
000783,长江证券,2025-12-04,7.95,0.13%,"形态: 两连阴 (-1.72%, -1.00%)",8.39,8.34,0.72X
603051,鹿山新材,2025-12-04,20.28,-1.79%,"形态: 两连阴 (-0.95%, -1.01%)",21.80,22.69,1.24X
603083,剑桥科技,2025-12-04,107.66,-0.85%,趋势: 高于MA20,106.19,107.21,1.01X
600482,中国动力,2025-12-04,19.47,-1.62%,"形态: 两连阴 (-0.35%, -1.54%)",20.38,21.36,1.18X
603916,苏博特,2025-12-04,9.49,-1.15%,"形态: 两连阴 (-0.10%, -0.72%)",9.85,10.39,0.77X
000422,湖北宜化,2025-12-04,14.15,-2.88%,"形态: 两连阴 (-2.08%, -0.27%)",15.26,14.44,0.86X
603063,禾望电气,2025-12-04,30.08,-0.17%,"形态: 两连阴 (-4.18%, -2.55%)",30.54,32.24,0.51X
605020,永和股份,2025-12-04,25.88,0.74%,动量: 突破转强 (阳线上穿5/10),26.15,27.23,0.86X
000701,厦门信达,2025-12-04,7.42,0.00%,趋势: 多头排列 (5>20>60) | 形态: 10日内有涨停 | 趋势: 高于MA20,6.83,6.17,1.20X
000573,粤宏远Ａ,2025-12-04,4.22,-2.09%,"形态: 两连阴 (-0.23%, -1.37%)",4.43,4.33,1.21X
002884,凌霄泵业,2025-12-04,17.71,-0.23%,趋势: 多头排列 (5>20>60) | 趋势: 高于MA20,17.50,17.32,0.92X
002741,光华科技,2025-12-04,21.58,-1.73%,"形态: 两连阴 (-1.08%, -3.68%)",22.55,22.12,0.61X
002983,芯瑞达,2025-12-04,21.96,-5.75%,趋势: 多头排列 (5>20>60) | 形态: 10日内有涨停 | 趋势: 高于MA20,20.88,20.78,0.88X
002392,北京利尔,2025-12-04,7.61,0.40%,"形态: 两连阴 (-2.31%, -0.52%)",7.67,8.63,0.73X
601311,骆驼股份,2025-12-04,9.09,-0.11%,"形态: 两连阴 (-0.87%, -0.22%)",9.51,10.31,0.87X
603933,睿能科技,2025-12-04,28.71,10.00%,趋势: 多头排列 (5>20>60) | 形态: 10日内有涨停 | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),21.54,19.72,1.03X
600088,中视传媒,2025-12-04,17.4,-0.06%,趋势: 高于MA20,16.71,16.76,1.03X
600351,亚宝药业,2025-12-04,6.84,-0.29%,趋势: 高于MA20,6.75,6.75,1.24X
002421,达实智能,2025-12-04,2.88,-1.03%,"形态: 两连阴 (-0.33%, -2.35%)",2.96,3.25,0.95X
600039,四川路桥,2025-12-04,9.5,0.53%,趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),9.48,8.97,0.95X
000030,富奥股份,2025-12-04,5.7,0.71%,趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),5.58,5.58,1.28X
605399,晨光新材,2025-12-04,14.67,-5.60%,"形态: 10日内有涨停 | 形态: 两连阴 (-2.18%, -1.02%)",15.64,13.93,0.76X
002889,东方嘉盛,2025-12-04,16.17,-0.06%,趋势: 多头排列 (5>20>60) | 趋势: 高于MA20,15.62,15.48,1.24X
001256,炜冈科技,2025-12-04,21.36,-1.66%,"形态: 两连阴 (-0.59%, -0.14%)",22.06,22.53,0.98X
605050,福然德,2025-12-04,13.01,-0.84%,"形态: 两连阴 (-1.26%, -1.35%)",13.73,15.92,0.73X
