Code,Name,Latest_Date,Latest_Close,Daily_Change_Pct,Matched_Conditions,MA20,MA60,Volume_Ratio
600058,五矿发展,2025-12-17,9.41,1.51%,形态: 10日内有涨停 | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),8.85,9.09,0.95X
002284,亚太股份,2025-12-17,12.86,1.42%,趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),12.29,12.85,1.39X
600644,乐山电力,2025-12-17,9.96,-1.48%,"形态: 两连阴 (-0.57%, -3.16%)",10.26,10.91,0.99X
600141,兴发集团,2025-12-17,32.15,5.17%,"形态: 两连阴 (-0.16%, -2.33%) | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10)",31.89,30.10,1.40X
603613,国联股份,2025-12-17,27.64,0.11%,"形态: 两连阴 (-1.66%, -3.02%)",28.50,28.80,0.85X
603124,江南新材,2025-12-17,75.33,10.00%,"量能: 放量 (2.15X) | 形态: 10日内有涨停 | 形态: 两连阴 (-4.77%, -2.17%) | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10)",72.75,81.11,2.15X
002196,方正电机,2025-12-17,11.92,1.02%,"形态: 两连阴 (-2.00%, -3.44%)",12.89,11.69,0.97X
002432,九安医疗,2025-12-17,41.18,-1.25%,趋势: 高于MA20,41.04,40.56,0.99X
002088,鲁阳节能,2025-12-17,10.74,1.13%,"形态: 两连阴 (-1.38%, -1.03%)",11.36,11.97,0.49X
000582,北部湾港,2025-12-17,8.88,0.34%,趋势: 多头排列 (5>20>60) | 趋势: 高于MA20,8.87,8.80,1.00X
601187,厦门银行,2025-12-17,7.51,-0.79%,趋势: 多头排列 (5>20>60) | 趋势: 高于MA20,7.35,7.01,0.56X
600196,复星医药,2025-12-17,26.87,0.45%,"形态: 两连阴 (-1.24%, -4.22%)",27.38,28.56,0.65X
002017,东信和平,2025-12-17,20.9,-4.17%,量能: 放量 (1.66X),21.17,23.18,1.66X
002761,浙江建投,2025-12-17,8.41,0.48%,"形态: 两连阴 (-0.82%, -1.18%)",8.81,9.18,1.06X
603823,百合花,2025-12-17,16.11,-1.41%,量能: 放量 (1.85X),16.20,15.84,1.85X
603176,汇通集团,2025-12-17,5.12,0.59%,"形态: 两连阴 (-0.95%, -2.30%)",5.83,6.02,1.11X
000838,财信发展,2025-12-17,3.37,-9.89%,趋势: 多头排列 (5>20>60) | 形态: 10日内有涨停,3.69,3.19,0.49X
600150,中国船舶,2025-12-17,32.95,0.43%,"形态: 两连阴 (-1.17%, -2.96%)",34.12,34.95,0.91X
600179,安通控股,2025-12-17,4.01,2.56%,"形态: 两连阴 (-2.88%, -3.22%)",4.16,4.14,0.80X
002946,新乳业,2025-12-17,18.1,1.63%,趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),17.12,17.26,0.96X
000858,五 粮 液,2025-12-17,113.4,0.35%,动量: 突破转强 (阳线上穿5/10),115.43,118.88,0.82X
002246,北化股份,2025-12-17,16.46,0.00%,"形态: 两连阴 (-0.46%, -4.97%)",17.69,19.01,0.97X
002104,恒宝股份,2025-12-17,19.91,-2.31%,量能: 放量 (1.85X) | 形态: 10日内有涨停 | 趋势: 高于MA20,18.55,20.46,1.85X
000530,冰山冷热,2025-12-17,7.84,4.26%,"趋势: 多头排列 (5>20>60) | 形态: 两连阴 (-3.42%, -4.93%) | 趋势: 高于MA20",7.12,6.81,0.78X
000811,冰轮环境,2025-12-17,16.86,2.00%,"趋势: 多头排列 (5>20>60) | 形态: 10日内有涨停 | 形态: 两连阴 (-6.98%, -2.36%) | 趋势: 高于MA20",14.99,14.41,0.78X
000681,视觉中国,2025-12-17,21.44,2.29%,"形态: 两连阴 (-1.43%, -4.73%)",23.18,22.18,0.86X
603901,永创智能,2025-12-17,13.42,-0.15%,趋势: 多头排列 (5>20>60) | 趋势: 高于MA20,13.24,12.42,0.80X
001360,南矿集团,2025-12-17,20.13,-10.01%,趋势: 多头排列 (5>20>60) | 形态: 10日内有涨停 | 趋势: 高于MA20,19.01,17.10,0.81X
603036,如通股份,2025-12-17,19.82,1.28%,"形态: 两连阴 (-0.60%, -2.30%)",20.80,21.45,1.18X
600961,株冶集团,2025-12-17,16.0,6.45%,趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),15.05,15.27,0.92X
600030,中信证券,2025-12-17,28.97,1.72%,趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),27.95,28.77,1.44X
600352,浙江龙盛,2025-12-17,10.65,0.95%,趋势: 多头排列 (5>20>60) | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),10.52,10.45,0.94X
002777,久远银海,2025-12-17,17.39,1.52%,"形态: 两连阴 (-0.28%, -2.89%)",18.53,18.80,1.13X
002055,得润电子,2025-12-17,6.7,1.36%,"形态: 两连阴 (-2.62%, -1.20%)",6.95,7.33,1.20X
002759,天际股份,2025-12-17,34.73,10.01%,"形态: 10日内有涨停 | 形态: 两连阴 (-0.84%, -1.34%) | 动量: 突破转强 (阳线上穿5/10)",37.94,30.81,1.13X
600031,三一重工,2025-12-17,21.07,1.49%,"形态: 两连阴 (-1.17%, -1.47%) | 趋势: 高于MA20",20.78,21.56,1.01X
600116,三峡水利,2025-12-17,6.49,0.31%,趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),6.47,6.62,1.28X
601965,中国汽研,2025-12-17,17.24,1.53%,趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),16.83,17.29,1.41X
002908,德生科技,2025-12-17,9.21,0.11%,"形态: 两连阴 (-0.11%, -0.11%)",9.72,10.05,1.25X
603050,科林电气,2025-12-17,17.74,0.06%,"形态: 两连阴 (-0.44%, -1.39%) | 趋势: 高于MA20",17.37,18.21,0.67X
002352,顺丰控股,2025-12-17,37.93,0.80%,动量: 突破转强 (阳线上穿5/10),38.26,39.66,1.19X
600732,爱旭股份,2025-12-17,12.81,1.03%,"形态: 两连阴 (-0.76%, -2.76%)",13.30,15.06,1.02X
600665,天地源,2025-12-17,3.24,0.62%,"形态: 两连阴 (-0.62%, -0.31%)",3.54,3.50,0.72X
603900,莱绅通灵,2025-12-17,8.8,2.80%,动量: 突破转强 (阳线上穿5/10),8.89,9.45,1.22X
605255,天普股份,2025-12-17,146.96,-5.87%,趋势: 多头排列 (5>20>60) | 趋势: 高于MA20,134.20,94.98,0.97X
605086,龙高股份,2025-12-17,38.14,-0.65%,趋势: 多头排列 (5>20>60) | 趋势: 高于MA20,36.68,29.34,0.82X
600320,振华重工,2025-12-17,4.58,-1.29%,"趋势: 多头排列 (5>20>60) | 形态: 两连阴 (-1.22%, -4.53%)",4.71,4.69,1.04X
605005,合兴股份,2025-12-17,19.67,0.05%,趋势: 多头排列 (5>20>60) | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),19.14,18.83,1.12X
002932,明德生物,2025-12-17,17.69,0.51%,"形态: 两连阴 (-0.68%, -0.17%)",18.38,18.98,0.89X
600867,通化东宝,2025-12-17,8.47,0.59%,"形态: 两连阴 (-2.60%, -2.43%)",8.71,8.74,0.54X
000852,石化机械,2025-12-17,6.99,-1.55%,趋势: 多头排列 (5>20>60),7.12,7.09,1.12X
001319,铭科精技,2025-12-17,25.04,0.81%,"形态: 两连阴 (-0.52%, -0.76%)",25.59,26.36,1.23X
603995,甬金股份,2025-12-17,17.13,0.59%,趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),17.12,17.77,0.83X
002389,航天彩虹,2025-12-17,23.54,-4.43%,趋势: 多头排列 (5>20>60) | 趋势: 高于MA20,22.60,22.12,1.06X
603087,甘李药业,2025-12-17,66.8,1.71%,趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),63.69,67.85,0.79X
002635,安洁科技,2025-12-17,13.38,0.98%,"形态: 两连阴 (-1.32%, -1.34%)",13.68,13.96,1.20X
603075,热威股份,2025-12-17,21.52,0.05%,"形态: 两连阴 (-0.78%, -0.92%)",21.88,22.37,1.19X
002322,理工能科,2025-12-17,11.65,-0.51%,"形态: 两连阴 (-0.42%, -1.18%)",12.15,12.55,1.37X
002931,锋龙股份,2025-12-17,19.68,10.01%,"形态: 10日内有涨停 | 形态: 两连阴 (-3.35%, -6.04%) | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10)",19.59,17.57,1.24X
605100,华丰股份,2025-12-17,40.89,-2.22%,"量能: 放量 (1.54X) | 形态: 两连阴 (-0.53%, -2.22%)",44.38,36.36,1.54X
600651,飞乐音响,2025-12-17,7.42,-0.67%,"形态: 两连阴 (-3.56%, -4.96%)",8.00,8.36,0.91X
002849,威星智能,2025-12-17,13.17,0.23%,"形态: 两连阴 (-0.51%, -2.88%)",13.77,14.31,1.11X
001215,千味央厨,2025-12-17,39.29,2.64%,"形态: 两连阴 (-0.54%, -0.16%) | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10)",37.05,38.85,1.06X
000020,深华发Ａ,2025-12-17,14.16,1.14%,"形态: 10日内有涨停 | 形态: 两连阴 (-3.85%, -5.02%)",16.00,15.20,0.70X
603032,德新科技,2025-12-17,18.82,4.61%,"量能: 放量 (1.89X) | 形态: 两连阴 (-0.28%, -0.61%) | 动量: 突破转强 (阳线上穿5/10)",19.06,21.22,1.89X
002056,横店东磁,2025-12-17,19.46,3.95%,"形态: 两连阴 (-2.06%, -1.68%) | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10)",19.05,19.98,1.14X
002281,光迅科技,2025-12-17,68.59,10.01%,"形态: 10日内有涨停 | 形态: 两连阴 (-3.58%, -3.83%) | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10)",62.28,62.90,1.39X
002400,省广集团,2025-12-17,8.25,2.87%,"形态: 两连阴 (-0.12%, -4.41%)",8.86,8.52,1.02X
603668,天马科技,2025-12-17,16.5,-1.67%,"趋势: 多头排列 (5>20>60) | 形态: 两连阴 (-2.14%, -0.89%) | 趋势: 高于MA20",16.12,15.32,0.67X
600734,实达集团,2025-12-17,4.85,-7.97%,形态: 10日内有涨停,5.61,4.33,0.76X
600361,创新新材,2025-12-17,4.18,-0.24%,"形态: 两连阴 (-0.70%, -1.41%)",4.36,4.38,0.73X
002676,顺威股份,2025-12-17,8.38,-0.59%,形态: 10日内有涨停 | 趋势: 高于MA20,8.04,8.88,0.85X
001400,江顺科技,2025-12-17,67.55,6.82%,"形态: 两连阴 (-1.45%, -5.36%) | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10)",63.23,66.13,1.21X
002520,日发精机,2025-12-17,5.89,-1.83%,形态: 10日内有涨停,6.10,6.16,1.08X
000510,新金路,2025-12-17,9.56,0.63%,趋势: 多头排列 (5>20>60) | 形态: 10日内有涨停 | 趋势: 高于MA20,8.76,6.79,0.72X
601618,中国中冶,2025-12-17,2.96,1.72%,"形态: 两连阴 (-0.34%, -0.68%)",3.15,3.44,1.01X
