code,name,mode
600746,江苏索普,模式三：高风险预警型 (提前跑路)
600098,广州发展,模式三：高风险预警型 (提前跑路)
002637,赞宇科技,模式三：高风险预警型 (提前跑路)
002493,荣盛石化,模式三：高风险预警型 (提前跑路)
002391,长青股份,模式三：高风险预警型 (提前跑路)
002999,天禾股份,模式三：高风险预警型 (提前跑路)
600409,三友化工,模式三：高风险预警型 (提前跑路)
002648,卫星化学,模式三：高风险预警型 (提前跑路)
603968,醋化股份,模式三：高风险预警型 (提前跑路)
